"direction","line_name","org_name","org_lat","org_long","dest_name","dest_lat","dest_long","vech_name","vech_lat","vech_long","next_point_name","arrivial_app","dist_from_stop","weekend_status","day_of_year","time_of_day","delay_mins"
1,"Bx42","HARDING AV/HOSMER  AV",40.812946,-73.827045,"RIVER PK TOWER via TREMONT",40.852402,-73.920108,"NYCT_4758",40.847901,-73.901064,"VALENTINE AV/E 178 ST","approaching",117,TRUE,280,952,-1.6
1,"B6","LIVONIA AV/ASHFORD ST",40.666382,-73.883617,"LTD BENSONHURST HARWAY AV",40.592947,-73.993383,"NYCT_7163",40.645283,-73.902084,"ROCKAWAY STATION/ROCKAWAY STATION","< 1 stop away",185,TRUE,350,1241,1.73333333333333
1,"Bx3","W 238 ST/BROADWAY",40.884968,-73.900475,"WASHINGTON HTS GW BRIDGE",40.84901,-73.93689,"NYCT_4374",40.88223,-73.898246,"FT INDEPENDENCE ST/BAILEY PL","< 1 stop away",161,FALSE,159,777,-0.883333333333333
0,"B52","CADMAN PZ W/TILLARY ST",40.695999,-73.990944,"RIDGEWOOD TERM via GATES",40.699261,-73.911163,"NYCT_6529",40.687315,-73.960584,"GREENE AV/CLASSON AV","approaching",110,FALSE,226,959,-3.05
1,"X30","W 57 ST / 11 AV",40.769799,-73.99035,"SUNNYSIDE via NEW JERSEY via FOREST AV",40.616595,-74.103516,"NYCT_2582",40.646765,-74.202755,"goethals br app/goethals br","2.0 miles away",3270,FALSE,356,1111,3.51666666666667
0,"B52","CADMAN PZ W/TILLARY ST",40.695999,-73.990944,"RIDGEWOOD TERM via GATES",40.699261,-73.911163,"NYCT_6548",40.690763,-73.985609,"FULTON ST/HOYT ST","at stop",8,TRUE,168,1215,6.73333333333333
0,"B1","MACKENZIE LOOP (no G-A-R: use 300000)",40.578246,-73.939743,"BAY RIDGE 4 AV",40.621842,-74.028363,"NYCT_7151",40.611269,-74.009288,"86 ST/15 AV","approaching",65,FALSE,279,1305,3.2
0,"M35","LEXINGTON AV/E 125 ST",40.80458,-73.937417,"WARDS ISLAND",40.785111,-73.930715,"NYCT_1286",40.802906,-73.936031,"E 124 ST/2 AV","< 1 stop away",155,FALSE,303,1011,17.5166666666667
0,"Bx12-SBS","BROADWAY/ISHAM ST",40.868076,-73.919807,"SELECT BUS SERVICE BAY PLAZA CO-OP CITY",40.865665,-73.827621,"NYCT_4775",40.862752,-73.904395,"W FORDHAM RD/UNIVERSITY AV","at stop",11,FALSE,163,478,4.56666666666667
0,"B38","TILLARY ST/CADMAN PZ E",40.696104,-73.990366,"RIDGEWOOD METRO AV",40.713339,-73.914687,"NYCT_4567",40.687166,-73.974844,"LAFAYETTE AV/S PORTLAND AV","approaching",53,FALSE,360,689,7.81666666666667
0,"M103","PARK ROW/BEEKMAN ST",40.711859,-74.006156,"E HARLEM 125 ST via 3 AV",40.803873,-73.93388,"NYCT_6073",40.749401,-73.97544,"3 AV/E 42 ST","< 1 stop away",217,FALSE,289,980,7.8
0,"S74","BRICKTOWN SHOPPING/CENTER",40.530102,-74.226292,"ST GEORGE FERRY",40.643585,-74.07261,"NYCT_8178",40.564505,-74.179425,"ARTHUR KILL RD/ANNADALE RD","< 1 stop away",223,FALSE,280,47,1.18333333333333
0,"Bx11","W 179 ST/BROADWAY",40.849112,-73.93775,"W FARMS RD SOUTHERN BL",40.825272,-73.89143,"NYCT_696",40.838299,-73.924512,"WOODYCREST AV/W 168 ST","approaching",111,FALSE,276,1049,0.166666666666667
0,"Q2","165 ST/TERMINAL",40.707832,-73.795425,"BELMONT PK 225 ST",40.711597,-73.729149,"NYCT_6444",40.713194,-73.735483,"HEMPSTEAD AV/SPRINGFIELD BL","at stop",12,FALSE,235,1117,5.11666666666667
0,"B49","ORIENTAL BL/MACKENZIE ST",40.578139,-73.939799,"BD-STY FLTN ST via OCEAN AV via ROGRS AV",40.680644,-73.955715,"NYCT_4589",40.645216,-73.951882,"ROGERS AV/BEVERLEY RD","at stop",8,FALSE,340,902,5.8
1,"M79-SBS","E 79 ST/EAST END AV",40.770741,-73.948715,"SELECT BUS W SIDE RIVERSIDE DR CROSSTOWN",40.784988,-73.98246,"NYCT_5298",40.776259,-73.961985,"E 79 ST/5 AV","approaching",148,FALSE,216,1013,-2.73333333333333
1,"B46","WASHINGTON PLZ/LANE3",40.709393,-73.959518,"KINGS PLAZA via UTICA",40.609142,-73.92144,"NYCT_4608",40.69018,-73.930501,"MALCOLM X BL/QUINCY ST","approaching",137,FALSE,229,1377,5.35
0,"Q3","JFK AIRPORT/TERMINAL 5 AirTrain STATION",40.647276,-73.779631,"JAMAICA 179 ST STA 165 ST TERM",40.707614,-73.795538,"NYCT_5137",40.712776,-73.772004,"188 ST/89 AV","approaching",129,FALSE,285,296,1.16666666666667
0,"B9","SHORE RD/71 ST",40.636852,-74.036255,"KINGS PLAZA via 60 ST via AVENUE M",40.608425,-73.920616,"NYCT_339",40.63629,-74.022836,"4 AV/65 ST","< 1 stop away",242,FALSE,236,1072,2.63333333333333
0,"Bx28","VALENTINE AV/E 192 ST",40.864079,-73.894615,"CO-OP CITY EARHART LA via GUNHILL",40.860828,-73.82267,"NYCT_4085",40.866217,-73.823014,"HUTCHINSON RVR PKY/EINSTEIN LOOP N","approaching",107,TRUE,168,762,8.55
0,"Bx11","W 179 ST/BROADWAY",40.849112,-73.93775,"W FARMS RD SOUTHERN BL",40.825272,-73.89143,"NYCT_690",40.829457,-73.887413,"W FARMS RD/LONGFELLOW AV","approaching",51,FALSE,353,1060,6.45
1,"B26","WYCKOFF ST/PALMETTO ST",40.69915,-73.910476,"DNTWN BKLYN TILLARY ST via HALSEY",40.693939,-73.990314,"NYCT_6494",40.682855,-73.940727,"HALSEY ST/THROOP AV","approaching",50,TRUE,274,584,10.65
0,"Bx10","E 206 ST/BAINBRIDGE AV",40.875008,-73.880142,"RIVERDALE 263 ST",40.912376,-73.902534,"NYCT_8359",40.880156,-73.917308,"HENRY HUDSON PKY E/W 227 ST","approaching",146,FALSE,229,698,12.3
0,"B42","ROCKAWAY PY/SHORE PY SR N",40.631306,-73.886681,"ROCK PKY STA",40.64584,-73.902245,"NYCT_7121",40.635319,-73.891384,"ROCKAWAY PY/AV N","at stop",11,FALSE,228,1209,0.716666666666667
1,"M14D","DELANCEY ST/COLUMBIA ST",40.716423,-73.98025,"CHELSEA PIERS 11 AV CROSSTOWN",40.744417,-74.00815,"NYCT_5275",40.732157,-73.98449,"E 14 ST/2 AV","approaching",81,FALSE,362,1249,1.7
1,"B38","SENECA AV/CORNELIA ST",40.701057,-73.904549,"LTD DNTWN BRKLYN TILLARY ST",40.696117,-73.990997,"NYCT_6507",40.691807,-73.947592,"DE KALB AV/NOSTRAND AV","< 1 stop away",391,FALSE,214,678,-2.08333333333333
0,"B4","NARROWS AV/77 ST",40.631834,-74.036377,"SHEEPSHEAD BAY KNAPP ST",40.586626,-73.931703,"NYCT_247",40.585994,-73.972272,"AV Z/W 3 ST","approaching",40,FALSE,278,15,-0.266666666666667
1,"Q59","QUEENS BL/62 DR",40.73133,-73.864944,"WILLIAMSBURG BRIDGE PLZ via GRAND",40.709341,-73.960413,"NYCT_7229",40.736458,-73.877307,"GRAND AV/QUEENS BL","approaching",108,FALSE,283,1018,-1.93333333333333
0,"Bx5","SOUTHERN BL/WESTCHESTER AV",40.823673,-73.891942,"BAY PLAZA via STORY AV via BRUCKNER BL",40.865119,-73.828095,"NYCT_6105",40.821856,-73.876234,"STORY AV/BOYNTON AV","at stop",12,TRUE,336,880,-1.28333333333333
1,"B12","ALABAMA AV / FULTON ST",40.676746,-73.89994,"LEFFRTS GDNS OCEAN AV",40.65485,-73.961754,"NYCT_4852",40.676677,-73.900382,"PACIFIC ST/EAST NEW YORK AV","< 1 stop away",450,FALSE,167,675,-6.35
1,"B13","WYCKOFF AV/DE KALB AV",40.704324,-73.91937,"SPRING CREEK GATEWAY MALL",40.652821,-73.876756,"NYCT_7225",40.698781,-73.888308,"CYPRESS HILLS ST/78 AV","approaching",150,TRUE,364,734,-0.466666666666667
1,"M15-SBS","E 126 ST/2 AV",40.80323,-73.932451,"SELECT BUS SERVICE SOUTH FERRY via 2 AV",40.702123,-74.013662,"NYCT_1269",40.76337,-73.962336,"2 AV/E 57 ST","< 1 stop away",558,FALSE,276,922,10.7666666666667
0,"B43","LINCOLN RD/FLATBUSH AV",40.660843,-73.961464,"GREENPOINT BOX ST",40.737198,-73.955757,"NYCT_427",40.663687,-73.954496,"EMPIRE BL/ROGERS AV","approaching",39,FALSE,173,505,3.73333333333333
0,"Bx13","W 178 ST/FT WASHINGTON AV",40.848492,-73.93856,"RIVER AV - 149 ST",40.819691,-73.930046,"NYCT_8383",40.820044,-73.929836,"RIVER AV/E 149 ST","approaching",42,FALSE,236,533,20.35
1,"B11","FLATBUSH AV/E 31 ST",40.631992,-73.946701,"SUNSET PARK 1 AV - 58 ST",40.645616,-74.023524,"NYCT_784",40.627007,-73.965597,"AV I/CONEY ISLAND AV","approaching",57,FALSE,345,527,-1.55
0,"Q85","TEARDROP/LAYOVER",40.701747,-73.802398,"ROSEDALE 147 AV",40.657657,-73.741279,"NYCT_4695",40.659512,-73.739962,"243 ST/145 AV","at stop",7,FALSE,282,197,4.8
0,"Bx30","E 206 ST/ROCHAMBEAU AV",40.874892,-73.880945,"CO-OP CITY EARHART LA",40.860826,-73.822669,"NYCT_8357",40.876174,-73.881449,"VAN CORTLANDT AV E/ROCHAMBEAU AV","approaching",109,FALSE,275,938,-0.733333333333333
1,"B44-SBS","LEE AV/FLUSHING AV",40.699506,-73.953484,"SELECT BUS SERVICE AVE X",40.593865,-73.940669,"NYCT_5342",40.679843,-73.949563,"NOSTRAND AV/ST JOHNS PL","0.6 miles away",1000,FALSE,297,926,-1.3
0,"M15","PIKE ST/CHERRY ST",40.710861,-73.991935,"EAST HARLEM 125 ST via 1 AV",40.80315,-73.932264,"NYCT_5642",40.790205,-73.939641,"1 AV/E 108 ST","< 1 stop away",190,FALSE,303,491,5.63333333333333
1,"B16","LINCOLN RD/FLATBUSH AV",40.660843,-73.961464,"BAY RIDGE SHORE RD",40.611717,-74.035072,"NYCT_750",40.632635,-74.00623,"FT HAMILTON PY/62 ST","approaching",76,FALSE,230,994,-0.85
1,"Bx12","ORCHARD BEACH CIR/ORCHARD BEACH BAY",40.867626,-73.799309,"SEDGWICK AV via PELHAM PKY via FRDHAM RD",40.863464,-73.908966,"NYCT_4764",40.857843,-73.844451,"PELHAM PKWY/SEYMOUR AV","< 1 stop away",164,FALSE,215,443,3.58333333333333
1,"B63","BROOKLYN BRIDGE PARK/PIER 6",40.692036,-74.000534,"BAY RIDGE SHORE RD via 5 AV",40.612312,-74.03598,"NYCT_230",40.679991,-73.978038,"5 AV/WARREN ST","at stop",6,FALSE,167,850,-1.16666666666667
1,"X1","CENTRAL PARK S/6 AV",40.766315,-73.977493,"ELTNGVLE TRANST CTR via HYLAN BL RICH AV",40.560837,-74.17112,"NYCT_2750",40.757073,-73.978265,"5 AV/W 48 ST","at stop",13,FALSE,220,1398,8.51666666666667
1,"M66","E 67 ST/YORK AV",40.763908,-73.956299,"LINCOLN CTR WEST END AV XTOWN",40.775906,-73.986809,"NYCT_5215",40.768793,-73.971044,"W 66 ST/CENTRAL PK W","0.5 miles away",823,FALSE,216,444,-4.16666666666667
0,"B15","MARCUS GARVEY BL/BROADWAY",40.699722,-73.941516,"JFK AIRPORT",40.646909,-73.779564,"NYCT_5022",40.644817,-73.79116,"JFK AIRPORT/TERMINAL 5 AirTrain STATION","0.9 miles away",1429,TRUE,302,874,-1.75
1,"B82","SEAVIEW AV/PENNSYLVANIA AV",40.64298,-73.878336,"CNY ISLND STILLWELL AV via FLATLANDS AV",40.576973,-73.981396,"NYCT_4854",40.614946,-73.946342,"KINGS HY/E 28 ST","at stop",7,FALSE,349,562,0.116666666666667
1,"X1","CENTRAL PARK S/6 AV",40.766315,-73.977493,"ELTNGVLE TRANST CTR via HYLAN BL RICH AV",40.560837,-74.17112,"NYCT_2677",40.610751,-74.032102,"NARROWS RD N/FINGERBOARD RD","2.1 miles away",3399,FALSE,233,545,-3.81666666666667
0,"X2","MILL RD/EBBITTS ST",40.564049,-74.110535,"E MIDTOWN 57 ST via FDR DR via MADISON",40.759876,-73.966827,"NYCT_2774",40.761806,-73.971218,"E 57 ST/LEXINGTON AV","< 1 stop away",241,FALSE,221,561,5.21666666666667
0,"B82","STILLWELL TERMINAL BUS LOOP",40.57708,-73.981293,"SPRING CRK TWRS SEAVIEW AV via KINGS HWY",40.64299,-73.878326,"NYCT_7096",40.632524,-73.917904,"FLATLANDS AV /E 77 ST","< 1 stop away",256,TRUE,225,974,0.95
1,"Bx19","SOUTHERN BL/BOTANICAL GARDENS",40.861149,-73.881012,"RIVRBNK PK via SOUTHRN via 149 ST",40.826771,-73.955414,"NYCT_5660",40.812755,-73.906763,"E 149 ST/CONCORD AV","< 1 stop away",156,FALSE,219,1014,1.2
1,"Bx31","VAN CORTLANDT PK E/E 242 ST",40.90266,-73.868378,"WESTCHESTER SQ",40.841076,-73.84285,"NYCT_7747",40.84111,-73.842815,"TREMONT AV/LANE AV","at stop",0,FALSE,233,489,-1.11666666666667
0,"Bx41","3 AV/151 ST",40.8171,-73.91603,"WILLIAMSBRIDGE GUN HILL RD via WEBSTER",40.877934,-73.866586,"NYCT_8341",40.877334,-73.866296,"WHITE PLAINS RD/E 211 ST","approaching",57,TRUE,357,1289,4.68333333333333
1,"Q59","QUEENS BL/JUNCTION BL",40.73064,-73.863052,"WILLIAMSBURG BRIDGE PLZ via GRAND",40.709343,-73.960411,"NYCT_4044",40.730093,-73.888032,"GRAND AV/74 ST","approaching",33,TRUE,169,1005,18.1
1,"Q17","138 ST/37 AV",40.761806,-73.829556,"JAMAICA ARCHER AV",40.704933,-73.793318,"NYCT_8093",40.727581,-73.780405,"188 ST/PERTH RD","< 1 stop away",173,FALSE,278,1431,5.75
0,"M14D","W 18 ST / 10 AV",40.744324,-74.005936,"LOWER E. SIDE DELANCY-FDR CROSSTOWN",40.716393,-73.980133,"NYCT_5897",40.71629,-73.980036,"DELANCY ST/COLUMBIA ST","at stop",11,FALSE,180,405,46.0833333333333
0,"Q88","92 ST/59 AV",40.734272,-73.869301,"QUEENS VILL JAMAICA AV",40.717922,-73.736382,"NYCT_8476",40.717927,-73.736365,"AMBOY LA/JAMAICA AV","at stop",0,FALSE,172,1156,12.0833333333333
1,"Bx28","EARHART LA/ERSKINE PL",40.861114,-73.822549,"FORDHM CTR 192 ST via GUNHILL",40.864203,-73.894529,"NYCT_8335",40.875436,-73.860329,"E GUN HILL RD/BRONXWOOD AV","at stop",2,FALSE,279,922,15.3166666666667
0,"M79-SBS","W 79 ST/RIVERSIDE DR",40.78474,-73.982346,"SELECT BUS YRKVLLE EAST END AV CROSSTOWN",40.771091,-73.947769,"NYCT_5920",40.77439,-73.957548,"E 79 ST/3 AV","at stop",16,FALSE,177,421,4.2
1,"M104","CONVENT AV/W 129 ST",40.814223,-73.953176,"41 ST via BROADWAY/7 AV",40.756408,-73.989815,"NYCT_6722",40.775768,-73.982265,"BROADWAY/W 68 ST","approaching",39,FALSE,292,679,0.766666666666667
0,"Bx21","LINCOLN AV/E 138 ST",40.810954,-73.927139,"WESTCHESTER SQ",40.839816,-73.843143,"NYCT_329",40.845579,-73.864402,"MORRIS PK AV/BARNES AV","< 1 stop away",193,TRUE,358,1263,1.08333333333333
1,"Q5","WEST CIRCLE DR /PARKING STRUCTURE",40.661908,-73.723262,"JAMAICA PRSNS-ARCHR via MERRICK",40.701681,-73.802477,"NYCT_4675",40.673612,-73.733897,"MERRICK BL/LAURELTON PY","approaching",142,TRUE,287,937,4.18333333333333
0,"Q84","ARCHER AV/153 ST",40.702095,-73.801735,"LAURELTON 238 ST via 120 AV",40.679817,-73.729927,"NYCT_8426",40.701549,-73.802808,"ARCHER AV/TEARDROP CANOPY","at stop",12,FALSE,230,537,-3.81666666666667
1,"M15-SBS","E 126 ST/2 AV",40.80323,-73.932449,"SELECT BUS SERVICE SOUTH FERRY via 2 AV",40.702122,-74.013664,"NYCT_1255",40.708974,-74.002331,"PEARL ST/FULTON ST","< 1 stop away",204,TRUE,232,817,10.05
0,"S59","RICHMOND AV/HYLAN BL",40.534569,-74.154335,"PT RICHMOND",40.640297,-74.131256,"NYCT_8277",40.59052,-74.166015,"RICHMOND AV/NOME AV","approaching",67,FALSE,160,800,7.21666666666667
0,"B44","NOSTRAND AV/AV U",40.600949,-73.941896,"FLUSHING AV via NOSTRND",40.698884,-73.956915,"NYCT_5179",40.654839,-73.947083,"NEW YORK AV/CLARKSON AV","approaching",118,FALSE,339,435,-1.28333333333333
0,"Q32","W 32 ST/7 AV",40.749405,-73.99102,"JACKSON HTS NORTHERN - 81 via ROOSVLT",40.755322,-73.886139,"NYCT_7422",40.746112,-73.898402,"ROOSEVELT AV/69 ST","< 1 stop away",163,FALSE,220,453,1.46666666666667
1,"X4","VESEY ST/WEST ST",40.714123,-74.014863,"ELTNGVL TRANST CTR via HYLAN BL via RICH",40.560836,-74.17112,"NYCT_2556",40.603312,-74.066405,"Bridge loop","< 1 stop away",170,FALSE,275,1084,-7.85
1,"S79-SBS","4 AV/86 ST",40.622658,-74.028343,"SELECT BUS SI MALL via HYLAN",40.583351,-74.161813,"NYCT_4057",40.578898,-74.101383,"HYLAN BL/MIDLAND AV","< 1 stop away",168,TRUE,351,1081,12.3166666666667
1,"Bx12-SBS","PARKING RAMP/ACCESS RD",40.86599,-73.827301,"SELECT BUS BROADWAY INWOOD",40.867786,-73.920547,"NYCT_5309",40.851954,-73.827167,"AMENDOLA PL/WILKINSON AV","at stop",19,FALSE,229,758,3.05
1,"M72","E 72 ST/YORK AV",40.76695,-73.954116,"WEST SIDE FREEDOM PL XTOWN",40.776491,-73.988726,"NYCT_5233",40.776614,-73.988818,"W 66 ST/FREEDOM PL","at stop",12,FALSE,359,625,0.316666666666667
1,"B44-SBS","WASHINGTON PLZ/WASHINGTON PLZ",40.709285,-73.959526,"SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND",40.585424,-73.931501,"NYCT_5328",40.641872,-73.948615,"NOSTRAND AV/NEWKIRK AV","< 1 stop away",198,FALSE,341,1332,17.55
0,"B41","FLATBUSH AV/KINGS PLAZA",40.609253,-73.921539,"LTD DNTWN BKLYN CADMAN PLZ via FLATBUSH",40.695408,-73.990784,"NYCT_4580",40.632656,-73.947483,"FLATBUSH AV/NOSTRAND AV","at stop",13,TRUE,218,744,-1.58333333333333
0,"B44-SBS","KNAPP ST/SHORE PKY",40.585035,-73.931329,"SBS WLMSBRG BRDG PLZ via NSTRND via RGRS",40.709315,-73.959588,"NYCT_5357",40.709419,-73.959856,"WASHINGTON PLZ/WASHINGTON PLZ","at stop",25,FALSE,275,454,12.6166666666667
1,"B74","STILLWELL TERMINAL BUS LOOP",40.576992,-73.981415,"STILLWELL AV",40.576992,-73.98143,"NYCT_4894",40.575745,-73.992786,"MERMAID AV/W 28 ST","< 1 stop away",164,FALSE,241,565,-3.68333333333333
0,"Q4","TEARDROP/LAYOVER",40.701748,-73.802399,"LTD CAMBRIA HTS 235 ST via LINDEN",40.690647,-73.727409,"NYCT_8119",40.691923,-73.779497,"LINDEN BL/172 ST","approaching",123,FALSE,181,1192,1.33333333333333
1,"B83","VAN SINDEREN AV/FULTON ST",40.678089,-73.903572,"SPRING CREEK GATEWAY MALL",40.652821,-73.876755,"NYCT_4921",40.660886,-73.885978,"VAN SICLEN AV/LINDEN BL","at stop",3,FALSE,173,1077,12.2833333333333
1,"B63","BROOKLYN BRIDGE PARK/PIER 6",40.692036,-74.000534,"BAY RIDGE SHORE RD via 5 AV",40.612312,-74.03598,"NYCT_489",40.668104,-73.987193,"5 AV/12 ST","approaching",131,FALSE,165,599,27.7666666666667
1,"Q58","41 RD/MAIN ST",40.757389,-73.829292,"LTD RIDGEWOOD TERM",40.699699,-73.910767,"NYCT_6570",40.742596,-73.840909,"108 ST/HORACE HARDING EP","0.7 miles away",1128,FALSE,173,474,-0.3
0,"M102","ASTOR PL/3 AV",40.729567,-73.990052,"HARLEM 147 ST via 3 AV",40.821199,-73.936118,"NYCT_5901",40.821441,-73.936536,"W 146 ST/MALCOLM X  BLVD","approaching",43,TRUE,365,585,10.4
0,"S53","RICHMOND TER/PARK AV",40.640045,-74.13063,"BAY RIDGE 86 ST STA",40.622646,-74.028534,"NYCT_7080",40.622733,-74.028273,"4 AV/86 ST","at stop",29,FALSE,153,1345,12.2
1,"M60-SBS","LGA/TERMINAL D",40.768387,-73.862534,"SELECT BUS WEST SIDE BWAY - 106 ST",40.801422,-73.968239,"NYCT_5842",40.80947,-73.95912,"BROADWAY/WEST 120 ST","< 1 stop away",335,FALSE,227,573,6.93333333333333
1,"M7","W 146 ST/MALCOLM X BL",40.821152,-73.935977,"14 ST via COLUMBUS via 7 AV",40.737412,-73.996698,"NYCT_3887",40.81624,-73.939393,"MALCOLM X BL/W 137 ST","approaching",151,TRUE,350,969,3.23333333333333
1,"M1","MALCOLM X BL/W 146 ST",40.821056,-73.935829,"E VILLAGE 8 ST via 5 AV",40.730282,-73.990532,"NYCT_6769",40.758009,-73.977585,"5 AV/W 49 ST","at stop",1,FALSE,216,1046,12.9333333333333
1,"M60-SBS","LGA/TERMINAL D",40.768387,-73.862534,"SELECT BUS WEST SIDE BWAY - 106 ST",40.801422,-73.968239,"NYCT_5860",40.799907,-73.926685,"E 125 ST/2 AV","< 1 stop away",718,FALSE,223,1013,9.65
0,"Bx5","SOUTHERN BL/WESTCHESTER AV",40.823673,-73.891942,"PELHAM BAY",40.852879,-73.826876,"NYCT_5743",40.824148,-73.85923,"WHITE PLAINS RD/STORY AV","approaching",72,FALSE,352,992,12.7666666666667
1,"M79-SBS","E 79 ST/EAST END AV",40.77074,-73.948716,"SELECT BUS W SIDE RIVERSIDE DR CROSSTOWN",40.784988,-73.982458,"NYCT_5930",40.77806,-73.96557,"E 79 ST TRAVERSE RD/E 79 ST TRAVERSE RD","< 1 stop away",295,TRUE,280,1002,-2.1
0,"S59","MAIN ST/AMBOY RD",40.508942,-74.246948,"PT RICHMOND",40.640297,-74.131256,"NYCT_8313",40.60483,-74.162298,"RICHMOND AV/VICTORY BL","< 1 stop away",303,FALSE,216,530,-1.01666666666667
0,"B35","39 ST/1 AV",40.656456,-74.012245,"BROWNSVILLE M GASTON BL via CHURCH",40.656345,-73.907188,"NYCT_423",40.656637,-73.90485,"HEGEMAN AV/MOTHER GASTON BL","approaching",101,TRUE,232,461,5.55
0,"M31","W 54 ST/11 AV",40.767925,-73.991859,"YORKVILLE 91 ST via YORK AV",40.77984,-73.944812,"NYCT_3950",40.760585,-73.95832,"YORK AV/E 63 ST","approaching",118,TRUE,301,550,8.23333333333333
0,"B82","STILLWELL TERMINAL BUS LOOP",40.577079,-73.981296,"SPRING CRK TWRS SEAVIEW AV via KINGS HWY",40.642991,-73.878325,"NYCT_6799",40.648678,-73.882818,"PENNSYLVANIA AV/SCHROEDERS AV","approaching",149,TRUE,336,936,3.33333333333333
1,"M15","E 126 ST/2 AV",40.80323,-73.932449,"PIKE ST - DIVISION ST via 2 AV",40.710823,-73.99192,"NYCT_6089",40.7929,-73.940774,"2 AV/E 108 ST","< 1 stop away",157,FALSE,173,565,4.66666666666667
0,"B52","CADMAN PZ W/TILLARY ST",40.695999,-73.990945,"RIDGEWOOD TERM via GATES",40.69926,-73.911161,"NYCT_7289",40.695586,-73.916084,"GATES AV/WILSON AV","at stop",0,FALSE,289,1376,-1.18333333333333
1,"B52","PALMETTO ST/ST NICHOLAS AV",40.700421,-73.909993,"DNTWN BKLYN TILLARY ST via GATES",40.693939,-73.990314,"NYCT_6569",40.686893,-73.944707,"GATES AV/TOMPKINS AV","at stop",26,TRUE,350,672,8.83333333333333
0,"B41","E 70 ST/VETERANS AV",40.619935,-73.908708,"DNTWN BKLYN CADMAN PLZ via FLATBSH",40.695406,-73.990781,"NYCT_5130",40.69067,-73.988413,"JORALEMON ST/COURT ST","< 1 stop away",362,FALSE,279,758,4.75
1,"B6","ROCKAWAY STATION/ROCKAWAY STATION",40.645503,-73.90254,"AVENUE J CONEY IS AV",40.624846,-73.964992,"NYCT_4896",40.63441,-73.914974,"FLATLANDS AV/E 78 ST","approaching",45,FALSE,352,1013,10.6166666666667
1,"B67","SANDS ST/PEARL ST",40.699909,-73.987572,"KENSINGTON CORTLYOU RD",40.638191,-73.978943,"NYCT_384",40.681324,-73.975465,"FLATBUSH AV/BERGEN ST","approaching",103,TRUE,218,67,4.15
0,"M102","ASTOR PL/3 AV",40.729567,-73.990052,"HARLEM 147 ST via 3 AV",40.821199,-73.936118,"NYCT_5882",40.752499,-73.973186,"3 AV/E 47 ST","< 1 stop away",223,FALSE,276,784,-5.03333333333333
0,"B46","KINGS PLAZA",40.609566,-73.921814,"BRIDGE PLZ via UTICA",40.709404,-73.959564,"NYCT_4610",40.656504,-73.930894,"UTICA AV/WINTHROP ST","< 1 stop away",241,FALSE,220,275,0.583333333333333
1,"M15-SBS","E 126 ST/2 AV",40.80323,-73.932451,"SELECT BUS SERVICE SOUTH FERRY via 2 AV",40.702123,-74.013662,"NYCT_1254",40.802784,-73.933548,"2 AV/E 125 ST","approaching",42,FALSE,361,796,2.08333333333333
1,"Q44-SBS","BOSTON RD/E 180 ST",40.842561,-73.878332,"SELECT BUS JAMAICA via MAIN ST",40.704933,-73.793318,"NYCT_5997",40.702592,-73.808247,"SUTPHIN BL/JAMAICA AV","approaching",78,TRUE,337,670,1.2
1,"M5","BROADWAY/W 178 ST",40.848522,-73.937706,"LIMITED 31 ST 6 AV",40.747791,-73.988831,"NYCT_6658",40.780315,-73.985678,"W 72 ST/WEST END AV","< 1 stop away",156,FALSE,241,492,0.833333333333333
1,"S76","ST GEORGE FERRY/S 76 & S86",40.643185,-74.073814,"OAKWOOD MILL RD",40.55386,-74.117317,"NYCT_8206",40.59716,-74.093173,"RICHMOND RD/DELLWOOD RD","at stop",13,FALSE,229,727,4.05
0,"M15-SBS","1 AV/E 1 ST",40.724012,-73.987802,"SELECT BUS SERVICE 125ST via 1 AV",40.80315,-73.932264,"NYCT_1272",40.803054,-73.932187,"E 126 ST/2 AV","at stop",10,FALSE,297,649,31.6666666666667
1,"Q31","32 AV/208 ST",40.771828,-73.78195,"JAMAICA LIRR STA SUTPHIN BL",40.700502,-73.807842,"NYCT_8004",40.712771,-73.793293,"HOMELAWN ST/HIGHLAND AV","at stop",10,FALSE,345,992,2.88333333333333
0,"Bx15","ST CLAIRE PL/W 125 ST",40.817065,-73.959775,"LIMITED FORDHAM PLZ via 3 AV",40.86099,-73.890265,"NYCT_5604",40.80356,-73.92948,"WILLIS AV/E 138 ST","0.5 miles away",847,FALSE,277,1163,27.4166666666667
1,"M14A","GRAND ST/FDR DR",40.713264,-73.977982,"ABINGDON SQ CROSSTOWN",40.73767,-74.005766,"NYCT_5289",40.725895,-73.983649,"AV A/ST MARKS PL","approaching",123,TRUE,295,667,0.783333333333333
1,"B82","SEAVIEW AV/PENNSYLVANIA AV",40.642979,-73.878334,"25 AV CROPSEY AV",40.593719,-73.994667,"NYCT_7100",40.640375,-73.905753,"FLATLANDS AV/REMSEN AV","at stop",8,FALSE,236,493,9.83333333333333
1,"Bx6","FOOD CENTER DR/MARKET ST",40.809978,-73.876657,"WASHINGTON HTS RIVERSIDE DR",40.836205,-73.948478,"NYCT_299",40.820747,-73.891354,"HUNTS POINT AV/E 163 ST","at stop",27,FALSE,298,1290,2.03333333333333
